f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
0.79981,1.01021,2.2467,2.98901,2.79008,1.7889,0.540099,1.69628,2.39915,3.1612,NB
3.18106,2.45337,4.61454,4.19703,4.50496,1.96664,0.672511,3.10305,4.85518,3.9487,NB
7.96174,5.5999,2.16593,8.06937,3.4185,7.458,15.9625,7.72704,2.20897,4.18809,B
4.38078,17.952,3.39758,8.85482,7.40915,11.3128,14.5931,13.925,2.30975,5.81902,B
3.21742,0.636303,2.67805,1.14595,0.94985,1.00409,0.414657,1.08464,5.41921,1.74056,B
9.74314,3.14434,2.53855,5.77987,5.00319,2.58756,0.672511,2.55257,2.16996,3.61983,B
0.236307,0.166182,1.92181,1.81203,0.488586,1.21876,0.773562,0.897071,18.4065,3.10527,NB
3.76274,0.413269,4.26028,0.809325,0.816453,1.16106,0.564491,0.868527,2.15533,2.07838,B
3.7991,5.44684,1.87959,7.57757,4.52907,7.87349,12.9972,7.20511,3.48981,7.57301,B
8.65249,5.63926,7.36418,6.53428,6.04786,7.35874,10.3176,7.24996,2.61858,5.70269,B
0.7271,2.83166,2.03928,9.22248,1.69719,3.13462,7.41504,3.89002,16.3779,3.14106,B
7.01651,2.2041,5.45522,1.51838,2.40275,5.3644,8.65901,4.59545,1.91639,3.01131,B
5.87133,4.51534,4.95779,2.91739,2.96688,4.81965,8.55448,5.85542,2.0578,2.96209,B
0.963407,2.86446,2.03561,1.46586,3.60011,2.97766,0.742201,2.17336,2.43328,1.89046,NB
0.07271,0.673475,3.64354,1.80964,1.09932,1.60886,0.972179,1.52094,10.7913,3.04039,NB
4.68979,0.725954,10.1836,1.24383,1.2504,1.80275,1.68302,1.70036,3.51582,2.96432,B
12.8515,3.92715,12.4725,2.2346,6.52038,4.07178,1.25094,4.03274,5.06649,3.45875,NB
5.9804,4.87613,2.52753,5.68199,3.7319,5.8376,9.0214,6.01445,1.87901,3.5997,B
2.3449,1.30103,8.68943,1.87649,2.76437,2.2344,0.815376,2.27122,3.08183,3.197,NB
2.09041,4.37759,3.57563,1.67356,3.6644,2.71683,0.675995,2.85432,2.48529,2.42739,NB
0.454437,0.188048,1.3895,0.580135,0.33751,0.431645,0.278761,0.436303,3.73688,1.55935,NB
1.56326,10.4214,5.0771,5.81568,7.71934,7.75115,4.06643,8.93401,3.36303,3.49902,NB
1.2906,1.81926,4.22357,1.14833,2.95723,2.72606,0.630697,1.79006,2.11957,2.32224,NB
3.4719,0.317058,1.81718,0.787838,0.424299,0.579374,0.282245,0.86445,5.02098,1.971,NB
2.69027,2.57801,2.20632,4.50023,1.67952,3.20618,7.31399,4.08167,2.91766,4.11202,NB
6.56208,2.10789,3.21586,2.56644,1.96238,3.65629,5.57173,3.75954,2.12445,2.81443,B
0.690745,0.260206,0.535977,0.63982,0.263579,0.364706,0.195133,0.485234,5.43546,1.16559,NB
3.54461,5.63051,2.09435,6.15708,4.12245,5.81682,9.3594,6.13678,1.77985,3.92409,NB
4.12629,2.97816,6.73826,5.25703,5.92893,3.03075,2.79109,3.95119,1.80586,4.7541,NB
17.2868,12.7086,2.57893,9.47793,10.7296,13.0325,18.8373,12.5671,2.08544,18.1461,B
11.27,4.09333,9.6329,2.06032,5.32945,3.19464,1.05232,3.35586,4.72515,3.34018,B
5.50778,5.27847,3.64171,5.41221,5.92572,5.98994,6.11183,5.25602,2.2366,7.07187,B
3.61732,0.23834,2.45778,0.611171,0.445192,0.620923,0.271792,0.950079,1.14268,1.80544,B
11.161,5.74422,4.81829,14.267,6.5927,5.32516,12.3178,7.87383,3.08833,6.11657,B
2.27219,2.31562,4.48605,2.7455,1.97363,1.66887,0.707356,2.365,2.75349,2.59294,B
17.9412,2.19098,3.61968,3.82221,3.32207,3.91251,4.94452,3.27839,1.81886,4.24178,B
0.708922,0.371723,3.058,1.03851,0.581803,0.669396,0.299668,0.799208,3.26225,2.10747,NB
2.83569,0.282072,6.04993,0.823649,0.568946,0.637081,0.348451,0.774743,2.33088,2.69362,B
1.32696,5.53649,1.72173,3.445,3.94405,7.32874,5.19889,5.06845,2.59907,1.89046,NB
12.1607,3.87029,5.89758,4.23045,6.74699,6.14229,5.0386,5.01952,3.00868,4.36483,B
1.74504,4.18079,1.13253,7.69217,2.85598,5.94378,12.154,5.75348,2.02367,6.7072,NB
0.927052,2.25221,6.47394,1.99347,3.50529,4.40186,5.03512,3.03373,3.24275,2.86812,NB
8.36165,1.66401,6.4721,3.63599,2.73705,2.08898,0.71084,2.1652,2.95179,3.74512,NB
4.90792,9.81787,1.36748,18.1895,12.4509,7.45569,1.81543,6.11231,2.09681,19.5936,NB
1.65415,3.42423,6.2188,5.5459,5.17034,6.51392,9.86814,5.81465,2.9583,6.87276,NB
1.49055,0.404522,2.42107,0.522838,0.980387,1.04795,0.278761,0.958235,0.843602,1.37589,B
1.18154,3.39361,6.08848,4.0323,4.56121,3.06537,0.822345,2.67082,2.76487,5.0002,NB
13.5059,2.55833,9.34839,5.92311,4.03566,5.20744,5.70415,4.677,3.27851,5.12772,B
11.6518,2.24565,14.7063,5.8682,4.63353,4.27029,5.77384,5.00729,4.3643,4.7116,NB
2.83569,3.17277,5.04589,4.80343,6.29216,4.41571,1.51576,3.28654,2.5178,5.2888,NB
9.48865,1.91328,11.7786,6.095,4.30567,2.41675,0.968694,3.27023,3.11921,5.28209,B
7.47095,0.349857,7.21733,0.871397,0.986816,1.61578,0.742201,1.01124,2.29024,2.30658,NB
5.8168,4.2289,5.26249,2.07703,2.12471,4.56344,9.95177,6.4793,2.91603,3.59298,B
2.16312,0.758753,2.34949,3.58347,1.61041,1.13797,0.519192,1.11318,2.40727,2.84351,B
4.10811,6.16623,4.46403,24.3633,6.45127,7.21102,11.8229,8.3713,1.98303,16.1528,NB
3.99905,0.137756,1.3014,0.479865,0.258758,0.406254,0.205586,0.546398,2.34063,1.48552,NB
5.4896,3.01314,7.27423,2.23221,3.44421,5.59292,6.33833,3.74323,3.17448,2.79653,NB
0.890697,1.17858,0.870045,5.11856,3.65636,2.47215,0.550553,1.51279,1.97653,8.07191,NB
4.56255,9.95344,3.06535,2.65239,7.43648,6.37542,2.26842,7.01346,3.41342,3.32228,B
8.8888,5.41841,2.65235,8.82618,5.79714,6.3408,9.61028,6.8422,2.29674,6.32911,B
6.76203,0.907442,5.45155,0.95973,1.46737,1.12874,0.439049,1.58618,1.88713,2.57057,NB
6.78021,9.99717,5.98202,6.05681,6.38537,10.2741,14.0112,9.10119,3.70112,7.71843,B
3.70821,0.846217,5.85536,1.2868,1.62326,1.48652,0.602821,1.34153,2.63646,2.45871,B
5.34418,4.20703,6.31975,3.84131,4.84729,6.16999,9.50226,5.21116,2.75999,4.12097,NB
1.56326,1.41692,1.92915,1.23905,2.65347,2.10514,0.46344,1.59026,3.28826,1.61528,NB
6.68932,4.68809,7.42658,3.65032,4.69139,6.01303,8.58235,6.01853,2.57144,5.39395,B
0.636212,0.327991,1.23715,0.971667,0.445192,0.581682,0.264823,0.680958,7.30959,1.52803,NB
0.745277,1.07362,2.00257,3.03915,1.89006,1.29263,0.508739,1.49648,2.61045,2.7406,NB
7.76179,7.79526,2.51652,4.13973,4.95176,8.64906,13.7325,8.24082,2.36339,4.81675,B
1.79957,0.376096,2.4688,1.13878,0.758595,0.644006,0.351936,1.00309,9.55269,1.707,NB
5.85315,7.12178,4.45852,5.8873,6.46734,6.72628,11.6278,7.42122,2.84126,13.3227,B
18.7774,4.59844,3.06168,13.8827,8.50044,5.42673,5.6031,6.25911,1.73434,14.5487,B
1.03612,0.7347,6.41704,1.07432,1.88041,2.25287,1.01399,1.30891,2.54056,2.26631,NB
1.72686,3.49639,3.73348,1.80487,5.3198,4.22643,0.92688,3.07451,2.3325,2.74284,NB
11.2519,2.00949,7.65052,2.36829,2.48954,3.87788,6.50907,3.67391,2.17646,3.58851,B
20.5769,26.2568,2.3036,23.2269,10.765,18.1614,30.8519,22.0598,4.01808,15.1684,B
8.63431,5.8295,4.40712,10.7146,6.68431,4.58883,2.34159,4.94204,2.66572,5.53042,B
0.963407,0.220847,0.877387,0.678018,0.318224,0.454728,0.195133,0.591251,4.7219,1.21705,NB
0.636212,4.01461,2.4743,7.92852,3.47314,3.69784,7.11537,4.99505,3.44593,4.37601,B
19.5045,1.63121,9.00515,4.67689,4.09834,2.25287,0.790984,3.70246,2.17158,4.95545,B
1.09065,0.87683,2.01909,0.978829,1.62487,1.56731,0.57146,1.22736,1.73272,1.70029,NB
2.05406,3.20338,1.42805,10.1273,4.92926,4.18027,5.51598,4.12652,1.79936,5.65347,B
3.92634,8.23914,7.30911,2.50437,11.1507,3.31697,1.44259,5.91251,4.76416,2.88155,NB
9.16146,3.23181,4.14831,9.55194,5.77625,4.84505,2.41128,3.93896,3.06557,4.82793,B
0.43626,0.177115,0.668136,0.563424,0.255543,0.39933,0.21604,0.362906,4.51709,1.10071,NB
2.30854,0.321431,1.13253,0.752027,0.462871,0.514743,0.240431,0.693191,5.83369,1.46538,NB
5.2533,0.544465,4.73385,1.325,0.988423,1.19106,0.466925,1.28852,2.80388,2.40054,NB
3.59914,0.262393,1.91997,0.654144,0.541624,0.556292,0.310122,0.713579,2.27561,1.74951,B
0.836165,0.776246,6.40419,1.31306,1.68273,1.20722,0.550553,1.5658,3.8214,2.55044,NB
0.94523,0.297379,0.774597,0.811712,0.313402,0.466269,0.212555,0.52601,8.98867,1.36247,NB
7.81632,6.06565,1.88326,17.712,7.14718,5.45904,9.61377,7.95131,2.2431,12.4703,NB
3.94452,5.93008,1.67217,16.282,5.32141,6.9548,10.9553,7.85345,2.55031,5.96221,NB
18.2139,8.89949,6.41337,2.26086,5.10605,6.88324,6.06305,9.44371,2.25773,3.03815,NB
7.9981,5.94539,6.12886,5.00874,6.04465,7.3195,8.66598,6.37736,4.48296,4.92413,B
1.25425,1.34039,4.76505,1.37514,2.63097,1.68734,0.470409,1.6188,3.2655,2.41173,NB
8.27076,8.37252,6.60977,5.40744,6.65699,11.3543,20.1021,10.879,2.99731,6.24633,NB
2.16312,1.21794,4.38693,3.76491,1.88202,2.0382,0.885066,1.80637,2.32763,2.72718,B
16.6688,17.7006,6.88326,11.8749,12.9347,14.976,21.374,19.2136,2.60395,9.64468,B
2.16312,8.94322,1.63546,10.5475,5.63803,5.68064,7.32793,5.48029,4.28465,3.43414,B
1.6178,0.341111,8.30948,0.988379,0.912885,0.907148,0.512223,0.974545,2.76162,2.42515,NB
25.3394,3.527,18.6546,6.29316,6.53002,6.8163,8.73567,6.2061,3.20861,5.74072,B
5.03517,3.16183,1.97504,3.42829,1.55737,4.25413,8.78097,5.5863,2.26748,3.78762,B
3.92634,0.568518,3.02129,0.70428,1.18129,1.08488,0.303153,1.23143,2.43653,1.73609,NB
1.69051,0.352044,2.34031,0.888109,0.737701,1.38957,1.21261,0.758432,4.71214,1.48999,NB
0.563502,0.802485,2.67988,1.05045,0.945029,0.987937,0.515708,1.14173,4.30903,1.90612,B
8.398,1.44097,4.2456,1.71176,1.30986,3.06768,5.49856,3.77993,1.15243,2.03588,NB
16.7233,29.2634,2.15859,16.5756,18.6097,25.3494,42.18,27.2506,1.64819,12.8126,B
1.19971,0.207728,1.77129,0.532388,0.414655,0.517051,0.243916,0.725812,1.49378,1.4542,B
5.78044,6.97528,2.63767,11.9417,4.55478,4.68347,7.46034,6.4793,3.03632,4.88386,B
1.8541,6.45486,2.57342,11.2494,3.43778,4.53112,12.2515,7.99616,2.66409,4.92637,B
1.34513,4.42132,2.18429,8.41793,2.35132,4.14795,9.87511,5.90028,2.51943,4.45879,B
10.9792,14.2917,3.29479,4.57662,8.70616,11.4536,7.8959,9.19905,2.72423,5.35816,B
2.09041,17.5475,2.70008,2.86009,14.9356,9.15457,1.79801,8.28975,2.92091,3.10527,NB
5.83498,1.06269,7.59362,2.15581,2.08292,2.05435,1.06626,2.32831,2.85427,3.30214,B
8.81609,12.3543,2.20999,6.53667,9.37475,12.2777,15.9591,14.0432,2.78762,6.02485,B
1.25425,0.74126,3.81975,0.895271,1.7647,1.75659,0.540099,1.40677,2.08219,1.79873,NB
1.14518,0.537905,5.84986,0.995541,1.21986,1.19337,0.379812,0.852217,3.23625,2.05377,B
8.36165,8.13418,7.79369,8.17919,6.08161,8.77371,15.1681,10.4019,3.63285,5.18813,B
5.67138,15.1925,2.99743,3.5405,6.5252,10.4772,20.3914,13.0442,2.75187,3.97108,NB
0.672567,0.286446,0.591043,0.656532,0.369654,0.403946,0.188164,0.452613,4.96734,1.03584,NB
3.59914,1.41911,5.14868,1.20324,1.62487,1.65041,0.567975,1.6922,2.08219,2.39159,NB
0.636212,0.155249,0.614905,0.355721,0.2459,0.353164,0.104535,0.432225,2.50155,0.841197,B
2.85387,12.2931,1.43906,6.16901,9.51458,13.7688,14.3353,9.20721,1.76522,6.91526,NB
10.2703,2.60425,7.98642,2.00779,5.86625,6.23231,3.54723,3.92672,3.02494,4.04714,B
0.563502,0.249273,0.829663,0.981217,0.361618,0.410871,0.226493,0.566786,10.4954,1.29312,NB
1.56326,0.542279,6.7199,0.897658,1.42076,1.31109,0.35542,0.929691,2.86077,1.89046,NB
1.18154,5.41185,1.62996,12.6341,2.06685,6.3685,18.2484,7.59248,20.092,3.15896,NB
3.65368,0.382656,4.74303,0.835586,0.896813,0.969471,0.376327,0.962312,2.35851,1.73609,NB
3.38101,3.0197,2.58811,6.77063,2.68722,4.01638,9.13639,5.15816,1.85137,3.3715,B
1.65415,3.37831,3.47284,1.55419,5.13819,4.18719,0.871128,2.6015,2.2301,2.452,NB
2.12677,14.1167,2.49817,3.04392,9.21724,8.78064,2.98274,6.80958,3.41504,2.46095,NB
1.63597,5.61083,1.53267,2.73117,4.77336,3.44393,0.905973,3.60459,3.32564,2.00008,NB
7.74361,2.97816,5.72688,5.66289,5.56892,2.91072,1.58197,3.80032,2.13745,4.33574,B
6.2167,3.52044,5.75257,2.81712,3.37832,5.00893,8.25132,5.83096,2.47879,3.32228,B
15.9962,5.25879,5.91777,2.79563,6.85949,5.77758,4.45669,5.50067,2.43978,3.53034,B
1.50873,0.889949,2.40455,1.01225,0.993245,1.5927,1.51228,1.71667,4.14649,1.88598,NB
5.41689,3.98181,2.89831,3.24924,2.04113,4.47342,9.88208,4.70554,1.87738,2.58176,B
5.0897,0.710647,4.53194,0.775901,1.17004,1.47036,0.627212,1.11726,1.7571,1.78978,NB
8.85244,6.91405,5.61674,5.86581,5.82928,4.6927,9.27926,7.1521,2.65759,6.05393,NB
1.94499,0.782805,2.7735,1.13878,2.13596,2.21824,0.811891,1.42716,1.90989,1.78754,B
7.47095,17.3092,3.43429,9.0673,12.8415,12.9424,9.81935,10.2715,2.38452,5.60201,NB
1.05429,0.865896,1.53818,1.19608,2.09417,1.46806,0.390265,1.25182,2.36339,1.71148,NB
1.58144,4.46068,1.30323,6.73244,7.72899,5.90916,1.35199,3.7677,1.85137,9.60441,NB
1.65415,4.17861,1.46476,3.45694,3.02313,6.32003,11.3595,5.88397,1.90989,3.99792,B
4.12629,8.84264,4.01065,7.83063,4.88586,6.22308,9.95874,8.08995,4.96896,4.10083,B
1.96317,4.01242,3.66006,3.55482,3.32046,6.62241,15.2831,5.25602,1.72621,3.52363,B
3.25377,6.60355,1.73091,5.13766,6.8161,7.23872,8.70083,5.79018,2.08544,6.36267,B
6.39848,0.511666,7.13473,0.966892,0.874312,1.60655,0.74917,1.6922,1.96353,2.32448,NB
2.12677,0.529159,7.02277,1.15311,1.23754,1.00179,0.376327,1.20289,3.20374,2.43858,NB
17.8867,6.24495,10.6424,2.81951,5.7666,5.07356,5.24419,4.97059,3.62635,3.66458,B
16.287,3.76315,7.96807,7.10009,9.25742,4.42956,4.59956,5.50067,2.72586,12.3428,B
4.14447,3.89872,2.90933,7.3269,4.90676,5.28131,5.2651,4.57098,3.22974,4.772,NB
5.03517,2.3353,10.0312,4.88698,5.10926,3.46932,1.98617,4.11429,4.3578,4.57065,NB
3.32648,13.323,8.05801,2.95797,10.1767,5.13358,1.00702,6.85036,3.91568,3.31781,NB
0.50897,0.161809,1.89427,0.618334,0.244293,0.401638,0.219524,0.505622,3.69299,1.26403,B
11.6154,0.813418,12.3256,1.35842,2.26453,1.8997,0.655088,1.89608,2.76649,2.79206,B
1.94499,1.42567,2.30543,5.78942,2.37864,1.69196,0.581914,1.67181,2.90953,2.57057,B
1.65415,2.16255,1.72724,1.45392,2.29346,2.09129,0.616759,1.57395,8.69771,2.17458,NB
4.99881,5.16695,1.77864,4.44293,2.93795,5.53522,10.3629,5.33349,2.78275,3.62878,B
6.63479,1.83019,3.03414,3.2564,2.44775,3.69091,6.19895,3.44149,1.88063,2.71823,B
1.96317,1.1261,1.64648,3.37577,2.52329,1.65041,0.595852,1.54949,1.3865,5.83245,B
7.90721,3.79814,4.73018,5.78226,3.37671,3.59397,3.51587,4.42419,2.34388,3.55048,B
8.05263,7.55035,1.68869,13.8898,4.5805,7.45108,14.6245,9.98195,2.60883,6.0942,B
9.47048,1.95264,7.92401,4.51933,2.97491,2.3729,1.16731,2.89101,4.68451,4.30218,NB
2.05406,3.89653,3.06902,1.57806,4.74604,3.42546,0.588883,2.35685,3.13547,2.17011,NB
1.58144,10.3361,2.1384,2.8768,4.38763,9.1615,16.5166,10.459,2.14558,3.51244,NB
8.68884,11.4534,3.00845,16.0122,7.26611,9.78473,17.4992,12.2287,2.16508,8.85494,B
5.16241,3.00003,6.9108,3.59541,5.44999,2.64989,0.968694,3.51489,3.43617,4.42299,NB
4.81704,4.00368,2.59729,4.81775,4.05816,6.44006,9.8995,4.97059,1.75547,2.9867,B
4.39895,9.67574,2.81021,6.1141,5.76178,7.79501,8.18163,6.65056,4.04571,3.63549,B
7.90721,0.780619,8.12592,1.16505,2.00256,2.38213,1.24049,1.79006,2.78762,3.12093,B
1.96317,1.59404,3.50037,1.87649,3.64672,3.19002,2.87124,2.53219,1.82862,3.19476,NB
1.10883,0.356417,7.92401,1.06955,0.739308,0.657855,0.317091,1.12542,2.49017,2.5303,NB
0.599857,0.308312,0.809472,0.883334,0.414655,0.466269,0.254369,0.456691,4.94133,1.15441,NB
11.2337,9.44396,1.69604,18.0534,7.6663,12.153,26.6983,13.6396,2.326,8.43881,B
2.10859,2.34404,2.82306,8.25082,3.42975,3.82018,5.93412,3.97158,2.4154,4.74516,B
15.0146,6.45486,2.20999,11.7101,7.89613,10.1333,16.1647,10.2837,1.58318,6.28884,B
8.27076,5.65457,1.38767,7.64442,4.00512,8.22896,14.2273,7.69034,1.61243,4.47221,B
2.09041,4.95704,4.26946,7.60145,4.73157,7.34028,10.8577,6.24687,2.76487,6.743,B
0.781632,2.47961,1.86307,16.3655,2.19221,1.3134,0.446018,1.93686,2.68197,3.51244,B
3.27195,6.17935,3.3315,6.4364,5.16551,7.19486,12.6209,7.75558,1.99929,10.0429,B
2.69027,4.71214,5.71036,8.19113,4.44549,8.04199,12.485,7.43345,1.81399,4.94651,NB
2.61756,0.743446,1.46109,0.589685,1.21022,4.61884,4.66228,1.92462,0.978513,1.33786,B
3.05382,2.08165,7.4119,2.43991,2.75312,3.59858,4.20232,3.48634,3.40041,2.36251,NB
3.14471,2.62612,3.2489,0.775901,3.1292,2.86686,0.595852,2.21006,1.44176,1.67792,B
2.09041,0.940241,2.62115,0.931082,1.80488,1.4796,0.491316,1.40269,2.09031,1.62423,B
16.7778,12.4571,9.17401,3.6909,5.36641,11.6083,18.0672,13.7252,2.82176,5.20826,B
7.08922,2.46431,6.42989,3.0105,2.82544,2.91303,1.74574,3.2213,4.36918,3.28872,NB
5.90769,3.61665,3.48385,6.32181,3.18867,6.29233,12.5895,6.05523,2.22685,3.83908,B
0.618035,0.266766,2.08333,0.720991,0.443585,0.519359,0.292699,0.664648,2.87702,1.87256,NB
3.72639,0.472307,2.27056,0.632658,0.872705,0.796351,0.292699,0.782898,1.5848,1.53921,NB
1.58144,5.01608,1.36931,5.10424,6.61199,4.90737,0.916427,2.73199,3.11109,8.04954,NB
1.09065,0.225221,1.3583,0.756802,0.443585,0.521668,0.226493,0.591251,5.8662,1.73385,NB
2.78116,1.20045,8.95375,3.09406,2.40275,3.16001,1.80498,2.97257,14.221,5.3067,B
2.05406,0.732513,2.62298,1.23189,1.06718,1.49114,0.919911,1.34968,2.04155,1.79202,B
2.70845,4.12613,1.96953,4.5814,4.01637,3.49471,0.885066,2.66267,2.21872,2.42292,B
5.79862,20.1671,1.808,4.38325,12.2548,7.458,1.50879,8.408,2.35688,3.24621,B
2.21765,6.06346,8.03598,2.31577,7.03789,3.93328,1.19519,4.46497,3.19236,3.03592,NB
4.90792,5.03357,1.28855,7.03325,5.00962,6.12382,13.5931,6.4793,2.43328,15.4883,NB
11.1064,1.00365,5.0569,1.06239,1.08968,3.1831,5.21283,2.97664,3.28663,2.51912,B
5.88951,0.382656,3.33701,1.06478,1.02057,1.66657,0.696902,1.26813,1.49865,1.91507,B
1.32696,1.47596,1.37115,1.0027,3.12117,2.47446,0.50177,1.48017,1.50515,1.53921,NB
23.4126,8.39439,6.1876,5.51964,12.692,7.97505,3.23363,8.20004,4.86493,6.02709,B
2.03588,7.90677,5.56168,2.12239,8.54705,6.20692,1.38684,5.01952,3.11759,2.97104,NB
1.21789,0.577264,2.57526,0.756802,2.45257,2.18131,0.519192,1.06425,1.44339,1.78307,NB
7.52548,3.37831,3.7757,2.39694,1.62326,2.9061,4.70758,4.05721,2.18784,2.23723,B
1.69051,2.43588,4.75221,1.56374,3.39439,3.29158,1.12898,2.4384,2.62833,2.26855,NB
1.21789,0.389216,2.76248,0.847523,0.739308,0.819434,0.365874,0.823674,2.78275,1.82781,NB
0.817987,0.157436,0.554332,0.613559,0.247508,0.355473,0.236947,0.403682,4.9397,1.17231,NB
3.072,4.64654,3.14795,9.35856,5.26998,3.21772,0.703871,3.01334,5.05186,2.6802,NB
6.50754,2.2041,14.6623,1.86216,4.64961,5.31362,3.13258,2.9114,3.49306,4.29995,NB
7.97992,4.82584,2.32012,14.0975,6.58627,5.87453,7.05962,6.01853,2.92741,9.34937,B
3.50826,0.37391,2.47798,0.737703,0.864669,0.920997,0.341482,0.729889,2.59582,1.68016,B
2.65391,2.24346,15.1854,2.915,2.93634,2.03127,1.1917,2.53626,4.97059,4.29995,NB
1.127,5.31127,1.6373,15.783,5.44677,6.29233,9.59635,6.03484,2.46741,11.6649,NB
4.56255,0.336738,4.77974,0.871397,0.567339,0.70402,0.327544,1.2926,1.67095,3.04934,NB
0.999762,0.413269,3.37372,1.01464,1.13307,1.26724,0.519192,1.15396,2.00741,2.09404,NB
5.18059,2.69171,9.20155,1.81442,4.62068,2.71683,0.662057,2.52403,4.47971,2.90616,NB
1.50873,0.551025,5.92328,1.25577,0.930564,0.895606,0.362389,1.32114,2.11307,2.64887,B
4.14447,4.07584,4.11527,2.9532,4.37317,8.04892,10.0668,6.76065,1.59293,3.24845,B
2.0177,22.2793,1.2812,12.3714,11.5461,20.3774,20.3217,19.8375,2.2301,18.5802,NB
0.981585,2.55833,2.35132,1.51122,4.45674,3.62859,1.50879,2.66267,2.12932,2.29539,NB
1.05429,2.45119,1.42988,1.01941,3.16938,2.82301,0.526161,2.15705,2.44953,1.47881,NB
6.67114,5.41185,3.81975,1.64014,4.62871,3.10461,1.06975,3.40071,3.39229,2.42515,B
9.72496,7.01245,11.3491,6.14514,6.96718,6.54624,9.1782,8.10626,3.85716,13.1683,B
0.999762,1.23981,2.12555,1.94333,2.32239,1.88354,0.60979,1.79006,2.69823,2.45871,NB
17.7049,3.44828,7.41741,11.5215,4.78943,7.95428,11.6418,7.30297,2.29187,5.40961,B
11.161,13.0103,5.25147,11.1969,6.98968,12.0099,21.9873,13.8964,3.76126,7.27098,B
9.17964,21.2976,3.81425,16.1292,14.3667,17.4597,24.74,21.7662,2.10819,14.8552,NB
1.10883,4.84989,5.04589,5.63901,4.26388,6.00379,7.91681,4.95835,3.4378,4.10531,NB
0.817987,1.31415,5.56902,4.46442,2.55061,1.70581,0.50177,1.55764,2.54056,3.63325,NB
0.672567,0.36079,1.55654,0.897658,0.779488,0.960238,0.386781,0.803286,5.98649,1.44525,NB
8.57978,2.96723,7.51285,3.23491,4.81997,5.04586,5.70066,4.18361,3.09158,3.36479,NB
3.29013,3.57292,2.52203,6.0019,9.61422,6.80476,5.8505,5.19078,2.39102,14.4502,NB
1.83593,0.570705,7.82673,0.976442,1.91417,1.66887,0.561006,1.28036,2.49342,2.27526,NB
0.65439,0.23178,1.66116,0.470316,0.630019,0.708637,0.299668,0.460768,1.98628,1.25732,NB
1.89046,0.990533,1.62445,1.25099,1.80648,1.6204,0.390265,0.978623,2.33738,2.29539,NB
0.7271,0.126823,0.570852,0.608784,0.221792,0.380864,0.205586,0.342518,6.06938,1.12532,NB
0.50897,7.60721,3.02313,13.219,12.655,7.53417,1.99314,5.7331,3.41829,9.65363,B
0.79981,0.303938,1.61344,1.06716,0.482158,0.493968,0.32406,0.697269,8.26535,1.62646,NB
16.1598,3.62102,7.63951,2.16297,8.99706,3.99099,1.02096,4.41196,3.13547,4.28652,B
4.27171,12.8026,5.65713,2.32532,11.4352,8.42747,2.93396,6.88298,3.85879,3.55495,NB
7.63455,6.17717,3.8326,9.80739,13.142,4.89583,1.06975,5.54145,2.33088,9.0451,NB
1.69051,2.11226,0.831498,16.5589,3.90548,2.72606,0.96521,2.6015,2.21872,7.10767,NB
0.0181775,0.610063,4.97614,1.19847,1.15879,0.909456,0.477378,1.43124,3.17448,2.7406,B
16.3234,3.73691,15.8462,12.1446,4.54996,5.893,8.25829,6.48745,3.0542,7.38732,B
3.01746,4.34479,2.50734,3.0296,2.00899,5.82837,12.0007,6.38551,3.15497,2.97551,B
2.12677,5.12978,2.56975,7.35316,4.5146,5.93916,10.2619,6.20202,2.97943,4.61763,B
6.50754,7.30983,4.03635,10.7241,9.03242,7.93119,8.30359,8.28567,2.55031,8.50593,B
0.618035,0.887763,2.09802,1.54225,0.906456,0.900223,0.822345,1.2559,5.71179,1.96652,B
6.50754,14.0752,2.14391,4.19942,7.81256,6.19538,1.73529,6.51192,3.14034,2.61755,B
9.32506,1.47596,10,1.87887,2.01863,1.26262,0.466925,1.86346,2.93717,3.65786,NB
7.79815,22.4739,4.0492,8.43942,10.3776,16.9657,26.5206,20.9507,1.99441,8.81467,NB
12.2698,1.93296,7.56976,2.81712,4.54996,3.67014,3.60299,3.36401,2.9908,3.38045,B
1.50873,1.18514,0.798459,5.63662,2.43168,1.86046,0.428595,1.49648,1.8725,2.68691,NB
8.27076,4.31636,13.3811,7.5346,5.26355,5.89761,7.84364,6.32027,3.28176,9.18829,B
2.94475,5.03357,0.881058,9.77158,3.34296,5.63909,9.92389,5.90843,1.41413,4.33574,B
1.89046,1.08893,7.66887,1.59955,2.12471,1.95972,1.03142,1.67181,2.89165,2.84575,B
10.3612,2.30906,4.10059,4.48352,2.15042,3.73246,5.23374,4.15915,3.26875,2.68243,NB
11.9063,6.79598,13.0654,5.8873,4.54835,8.93067,17.3877,10.2144,5.65977,5.06732,B
18.2684,14.3616,3.76469,13.5508,14.6496,10.2602,8.34889,11.4132,2.93717,9.37174,B
5.56231,3.16621,5.04039,6.07829,3.19028,3.94021,4.95149,3.4945,2.36826,3.70932,B
3.09017,0.424202,6.79699,0.773514,1.25361,1.10797,0.411172,1.07241,2.13745,2.49898,B
1.90864,1.15672,5.97467,2.29906,2.77883,2.24594,0.724779,1.6922,2.54218,3.54377,NB
1.67233,7.34919,3.51505,9.24158,6.06233,6.63164,12.7394,8.57926,2.92091,15.3429,B
5.90769,8.32441,8.05984,5.25226,9.69297,8.75063,11.579,8.50178,3.51257,10.1525,NB
32.1378,6.5795,6.43539,10.0748,7.52969,15.5369,25.1233,12.6365,2.64134,8.21509,B
